"336","Bachelor of Arts [BA] Get Detailed Fees","6,200 *"
"336","Bachelor of Commerce [B.Com] Get Detailed Fees","7,700 *"
"336","Bachelor of Computer Application [BCA] Get Detailed Fees","11,700 *"
"336","Bachelor of Business Administration [BBA] Get Detailed Fees","7,700 *"
"336","Master of Science [M.Sc] Get Detailed Fees","21,950 *"
"336","Master of Arts [MA] (English) Get Detailed Fees","7,450 *"
"336","Master of Social Work [MSW] Get Detailed Fees","11,950 *"
"336","Master of Commerce [M.Com] Get Detailed Fees","9,450 *"
"340","Bachelor of Science [B.Sc] Get Detailed Fees","343"
"340","Bachelor of Arts [BA] Get Detailed Fees","326"
"340","Bachelor of Commerce [B.Com]",""
"340","Master of Arts [M.A] Get Detailed Fees","465"
"340","Master of Science [M.Sc] Get Detailed Fees","495"
"342","Bachelor of Arts [BA] Get Detailed Fees","3,205"
"342","Bachelor of Education [B.Ed] Get Detailed Fees","51,000"
"342","Bachelor of Fine Arts [B.F.A] Get Detailed Fees","9,000"
"342","Bachelor of Commerce [B.Com]",""
"342","Bachelor of Science [B.Sc] Get Detailed Fees","21,030"
"342","Bachelor of Computer Application [BCA] Get Detailed Fees","51,000"
"342","Master of Arts [M.A] Get Detailed Fees","13,000"
"342","Master of Commerce [M.Com] Get Detailed Fees","10,000"
"342","Master of Science [M.Sc] (Botany) Get Detailed Fees","22,000"
"342","Certification Get Detailed Fees","8,000"
"344","Bachelor of Arts [BA] Get Detailed Fees","4,100"
"344","Bachelor of Commerce [B.Com] Get Detailed Fees","4,100"
"344","Bachelor of Science [B.Sc] Get Detailed Fees","5,600"
"345","Bachelor of Science [B.Sc] Get Detailed Fees","20,175"
"345","Bachelor of Commerce [B.Com] Get Detailed Fees","6,675"
"345","Bachelor of Arts [BA] (English) Get Detailed Fees","13,175"
"345","Bachelor of Arts [BA] {Hons.} (Economics) Get Detailed Fees","850"
"345","Bachelor of Business Administration [BBA] Get Detailed Fees","434"
"345","Bachelor of Science [B.Sc] {Hons.} (Computer Science) Get Detailed Fees","20,175"
"345","Bachelor of Computer Application [BCA] Get Detailed Fees","9,842"
"345","Master of Science [M.Sc] Get Detailed Fees","1,044"
"345","Post Graduate Diploma in Management [PGDM]",""
"345","Master of Arts [M.A] Get Detailed Fees","12,275"
"345","Master of Commerce [M.Com] Get Detailed Fees","10,000"
"345","Master of Computer Applications [M.C.A] Get Detailed Fees","15,000"
"345","Master of Philosophy [M.Phil]",""
"345","Ph.D",""
"345","Post Graduate Diploma Get Detailed Fees","11,550"
"345","Certification",""
"345","Certificate in Awareness of Gandhian Method [CPGM]",""
"346","Bachelor of Science [B.Sc]",""
"346","Bachelor of Commerce [B.Com]",""
"346","Bachelor of Computer Application [BCA]",""
"346","Master of Science [M.Sc] (Computer Applications)",""
"346","Master of Commerce [M.Com] (Computer Applications)",""
"347","Bachelor of Arts [BA] Get Detailed Fees","1,600"
"347","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","2,150"
"347","Bachelor of Commerce [B.Com] Get Detailed Fees","1,630"
"354","Bachelor of Science [B.Sc] Get Detailed Fees","49,433"
"354","Bachelor of Arts [BA] Get Detailed Fees","45,000"
"354","Bachelor of Design [B.Des] Get Detailed Fees","35,000"
"354","Bachelor of Arts [BA] {Hons.} (English) Get Detailed Fees","32,000"
"354","Bachelor of Commerce [B.Com] Get Detailed Fees","36,333"
"354","Bachelor of Computer Application [BCA] Get Detailed Fees","48,333"
"354","Bachelor of Fine Arts [B.F.A] Get Detailed Fees","38,000"
"354","Bachelor In Multimedia (B.M.) Get Detailed Fees","45,000"
"354","Bachelor of Vocational Studies [B.Voc.] (Theatre) Get Detailed Fees","38,000"
"354","Master of Arts [M.A] Get Detailed Fees","32,950"
"354","Master of Science [M.Sc] Get Detailed Fees","56,000"
"354","Post Graduate Diploma Get Detailed Fees","44,000"
"354","Post Graduate Diploma Financial Services Get Detailed Fees","44,000"
"354","Master of Commerce [M.Com] Get Detailed Fees","40,000"
"354","Diploma Get Detailed Fees","35,000"
"357","Bachelor of Arts [BA] Get Detailed Fees","1,300"
"357","Bachelor of Commerce [B.Com] Get Detailed Fees","1,300"
"357","Bachelor of Computer Application [BCA] Get Detailed Fees","4,333"
"357","Master of Arts [MA] (Marathi)",""
"357","Master of Commerce [M.Com] Get Detailed Fees","2,600"
"357","Master of Computer Applications [M.C.A] Get Detailed Fees","3,467"
"357","Certificate Course in Tourism",""
"360","Bachelor of Arts [BA] Get Detailed Fees","3,738"
"360","Bachelor of Commerce [B.Com] Get Detailed Fees","3,924"
"364","Bachelor of Arts [BA]",""
"364","Bachelor of Commerce [B.Com]",""
"364","Bachelor of Science [B.Sc]",""
"364","Master of Commerce [M.Com]",""
"375","Bachelor of Arts [BA]",""
"375","Bachelor of Commerce [B.Com]",""
"375","Bachelor of Science [B.Sc]",""
"375","Bachelor of Computer Application [BCA]",""
"375","Master of Arts [MA] (History) Get Detailed Fees","1,834"
"375","Master of Commerce [M.Com] Get Detailed Fees","1,894"
"376","Bachelor of Arts [BA]",""
"376","Bachelor of Science [B.Sc] Get Detailed Fees","4,670"
"376","Bachelor of Commerce [B.Com] Get Detailed Fees","4,670"
"376","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","23,045"
"380","Bachelor of Arts [BA] Get Detailed Fees","6,710"
"380","Bachelor of Management Studies [BMS] Get Detailed Fees","25,360"
"380","Bachelor of Commerce [B.Com] Get Detailed Fees","6,710"
"380","Bachelor of Computer Application [BCA] Get Detailed Fees","27,710"
"380","Bachelor of Mass Media [B.M.M.] Get Detailed Fees","22,560"
"380","Master of Arts [MA] (Economics) Get Detailed Fees","11,660"
"380","Master of Commerce [M.Com] Get Detailed Fees","11,660"
"380","Diploma Get Detailed Fees","3,200"
"380","Certification Get Detailed Fees","5,000"
"384","Bachelor of Science [B.Sc] Get Detailed Fees","36,892"
"384","Bachelor of Arts [BA] Get Detailed Fees","18,883"
"384","Bachelor of Business Management [BBM] Get Detailed Fees","32,883"
"384","Bachelor of Commerce [B.Com] Get Detailed Fees","17,292"
"384","Bachelor of Computer Application [BCA] Get Detailed Fees","35,217"
"384","Master of Commerce [M.Com] Get Detailed Fees","13,995"
"384","Master of Science [M.Sc] Get Detailed Fees","8,570"
"384","Diploma in Food Processing",""
"385","Bachelor of Arts [BA] Get Detailed Fees","10,250"
"385","Bachelor of Science [B.Sc] Get Detailed Fees","12,250"
"385","Bachelor of Business Management [BBM]",""
"385","Bachelor of Hospital Management [B.H.M]",""
"385","Bachelor of Computer Application [BCA] Get Detailed Fees","18,550"
"385","Bachelor of Commerce [B.Com] (Advanced Business Statistics) Get Detailed Fees","12,750"
"385","Master of Arts [M.A] Get Detailed Fees","45,000"
"385","Master of Science [M.Sc] Get Detailed Fees","5,000"
"385","Post Graduate Diploma in Tourism & Hotel Management",""
"385","Master of Commerce [M.Com]",""
"388","Bachelor of Arts [BA]",""
"388","Bachelor of Science [B.Sc]",""
"388","Bachelor of Commerce [B.Com]",""
"388","Master of Arts [M.A]",""
"388","Master of Science [M.Sc]",""
"388","PG Diploma in Disaster Management",""
"388","Master of Commerce [M.Com]",""
"388","Master of Philosophy [M.Phil]",""
"388","Ph.D",""
"388","Diploma in Tourism & Travel Management",""
"388","Certificate in Tourism and Travel Management",""
"393","Bachelor of Science [B.Sc] Get Detailed Fees","19,700"
"393","Bachelor of Arts [BA] Get Detailed Fees","6,200"
"393","Bachelor of Commerce [B.Com] Get Detailed Fees","7,700"
"393","Bachelor of Computer Application [BCA] Get Detailed Fees","11,700"
"393","Master of Arts [MA] (English) Get Detailed Fees","7,950"
"393","Master of Commerce [M.Com]",""
"393","Master of Science [M.Sc] (Computer Science) Get Detailed Fees","21,950"
"401","Bachelor of Arts [BA]",""
"401","Bachelor of Commerce [B.Com]",""
"401","Bachelor of Commerce [B.Com] {Hons.}",""
"401","Bachelor of Science [B.Sc]",""
"401","Bachelor of Science [B.Sc] {Hons.}",""
"401","Bachelor of Arts [BA] {Hons.}",""
"407","Bachelor of Science [B.Sc]",""
"407","Bachelor of Arts [BA]",""
"407","Bachelor of Commerce [B.Com]",""
"407","Bachelor of Computer Application [BCA]",""
"407","Master of Science [M.Sc]",""
"407","Post Graduate Diploma in Computer Applications [PGDCA]",""
"419","Bachelor of Science [B.Sc] Get Detailed Fees","43,200"
"419","Bachelor of Arts [BA] Get Detailed Fees","25,000"
"419","Bachelor of Commerce [B.Com] Get Detailed Fees","25,000"
"419","Bachelor of Tourism and Travel Management [BTTM] Get Detailed Fees","15,430"
"419","Bachelor of Business Administration [BBA] Get Detailed Fees","32,000"
"419","Bachelor of Computer Application [BCA] Get Detailed Fees","32,000"
"419","Master of Science [M.Sc] Get Detailed Fees","35,100"
"419","Master of Arts [M.A] Get Detailed Fees","22,020"
"419","Master of Commerce [M.Com] Get Detailed Fees","32,000"
"419","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","30,000"
"434","Master of Business Administration [MBA] Get Detailed Fees","9,000"
"434","Bachelor of Arts [BA] Get Detailed Fees","10,000"
"434","Bachelor of Commerce [B.Com] Get Detailed Fees","7,333"
"434","Bachelor of Science [B.Sc] Get Detailed Fees","7,333"
"434","Bachelor of Computer Application [BCA]",""
"434","Master of Science [M.Sc] (Chemistry)",""
"434","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","18,000"
"454","Bachelor of Science [B.Sc] Get Detailed Fees","1,425"
"454","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","1,555"
"454","Bachelor of Arts [BA] Get Detailed Fees","1,115"
"454","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,215"
"454","Bachelor of Commerce [B.Com] Get Detailed Fees","1,225"
"454","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","1,325"
"462","Bachelor of Arts [BA]",""
"462","Bachelor of Science [B.Sc]",""
"462","Bachelor of Education [B.Ed]",""
"462","Bachelor of Commerce [B.Com]",""
"462","Master of Arts [M.A]",""
"462","Master of Education [M.Ed]",""
"466","Bachelor of Arts [BA]",""
"466","Bachelor of Science [B.Sc]",""
"466","Bachelor of Commerce [B.Com]",""
"466","Master of Science [M.Sc]",""
"466","Master of Arts [MA] (Assamese)",""
"471","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","2,835"
"471","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","3,935"
"471","Bachelor of Arts [BA] Get Detailed Fees","2,535"
"471","Bachelor of Commerce [B.Com] Get Detailed Fees","2,655"
"471","Bachelor of Commerce [B.Com] {Hons.} (Accountancy) Get Detailed Fees","2,835"
"471","Bachelor of Science [B.Sc] Get Detailed Fees","3,335"
"472","Bachelor of Commerce [B.Com] Get Detailed Fees","3,574"
"472","Bachelor of Science [B.Sc] Get Detailed Fees","3,907"
"478","Bachelor of Arts [BA] Get Detailed Fees","1,114"
"478","Bachelor of Science [B.Sc] Get Detailed Fees","1,324"
"478","Bachelor of Commerce [B.Com] Get Detailed Fees","1,114"
"478","Bachelor of Computer Application [BCA] Get Detailed Fees","1,324"
"478","Master of Arts [M.A] Get Detailed Fees","1,507"
"478","Master of Science [M.Sc] Get Detailed Fees","6,307"
"478","Master of Commerce [M.Com] Get Detailed Fees","1,507"
"478","Ph.D",""
"487","Bachelor of Arts [BA] Get Detailed Fees","1,493"
"487","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,802"
"487","Bachelor of Science [B.Sc] Get Detailed Fees","2,065"
"487","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","2,600"
"487","Bachelor of Commerce [B.Com] Get Detailed Fees","1,620"
"487","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","1,928"
"493","Bachelor of Science [B.Sc] Get Detailed Fees","4,513"
"493","Bachelor of Commerce [B.Com] Get Detailed Fees","3,400"
"493","Bachelor of Arts [BA] Get Detailed Fees","3,400"
"493","Bachelor of Arts [BA] {Hons.} (Political Science) Get Detailed Fees","3,733"
"493","Bachelor of Computer Application [BCA] Get Detailed Fees","6,683"
"493","Master of Science [M.Sc] Get Detailed Fees","29,775"
"493","Master of Commerce [M.Com] Get Detailed Fees","8,975"
"493","Master of Computer Applications [M.C.A] Get Detailed Fees","32,350"
"493","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","12,020"
"493","Master of Arts [M.A.] (Dance) Get Detailed Fees","8,975"
"493","Diploma in Computer Application [DCA] Get Detailed Fees","9,020"
"499","Bachelor of Science [B.Sc] Get Detailed Fees","7,318"
"499","Bachelor of Arts [BA] Get Detailed Fees","5,422"
"499","Bachelor of Commerce [B.Com] Get Detailed Fees","5,422"
"499","Master of Science [M.Sc]",""
"499","Master of Commerce [M.Com]",""
"502","Bachelor of Arts [BA] Get Detailed Fees","600"
"502","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","2,955"
"502","Bachelor of Science [B.Sc] Get Detailed Fees","3,495"
"502","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","4,395"
"502","Bachelor of Commerce [B.Com] (Accountancy) Get Detailed Fees","3,015"
"502","Bachelor of Commerce [B.Com] {Hons.} (Accountancy) Get Detailed Fees","3,315"
"506","Bachelor of Science [B.Sc] Get Detailed Fees","4,303"
"506","Bachelor of Arts [BA] Get Detailed Fees","3,050"
"506","Bachelor of Business Administration [BBA]",""
"506","Bachelor of Commerce [B.Com] Get Detailed Fees","3,503"
"506","Bachelor of Computer Application [BCA]",""
"506","Master of Science [M.Sc] Get Detailed Fees","2,285"
"506","Master of Arts [MA] (Hindi) Get Detailed Fees","2,245"
"511","Bachelor of Arts [BA] Get Detailed Fees","500"
"511","Bachelor of Commerce [B.Com] Get Detailed Fees","500"
"511","Bachelor of Science [B.Sc] Get Detailed Fees","633"
"514","Bachelor of Arts [BA] Get Detailed Fees","4,398"
"514","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","4,398"
"514","Bachelor of Science [B.Sc] Get Detailed Fees","5,831"
"514","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","7,431"
"514","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","5,631"
"514","Bachelor of Commerce [B.Com] Get Detailed Fees","5,631"
"516","Bachelor of Arts [BA] Get Detailed Fees","2,357 *"
"516","Bachelor of Science [B.Sc] Get Detailed Fees","2,597 *"
"516","Bachelor of Education [B.Ed] Get Detailed Fees","2,732 *"
"516","Bachelor of Commerce [B.Com] Get Detailed Fees","1,823 *"
"516","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","13,600 *"
"516","Bachelor of Library and Information Science [B.Lib.I.Sc] Get Detailed Fees","16,850 *"
"516","Master of Education [M.Ed] Get Detailed Fees","57,853 *"
"516","Bachelor of Law [L.L.B] Get Detailed Fees","2,391 *"
"516","Bachelor of Computer Application [BCA] Get Detailed Fees","21,517 *"
"516","Bachelor of Business Administration [BBA] Get Detailed Fees","16,517 *"
"516","Master of Arts [M.A] Get Detailed Fees","2,428 *"
"516","Master of Science [M.Sc] Get Detailed Fees","2,428 *"
"516","Master of Commerce [M.Com] Get Detailed Fees","2,038 *"
"516","Post Graduate Diploma Get Detailed Fees","11,700 *"
"516","Diploma Get Detailed Fees","7,200 *"
"517","Bachelor of Science [B.Sc] Get Detailed Fees","28,167"
"517","Bachelor of Arts [BA] Get Detailed Fees","19,310"
"517","Bachelor of Commerce [B.Com] Get Detailed Fees","20,110"
"517","Bachelor of Computer Application [BCA] Get Detailed Fees","28,167"
"517","Master of Arts [M.A] Get Detailed Fees","19,837"
"517","Master of Science [M.Sc] Get Detailed Fees","36,250"
"517","Master of Commerce [M.Com] Get Detailed Fees","27,750"
"517","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","25,500"
"517","Diploma in Computer Application [DCA] Get Detailed Fees","20,500"
"525","Bachelor of Arts [BA] Get Detailed Fees","1,600"
"525","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,725"
"525","Bachelor of Science [B.Sc] Get Detailed Fees","3,205"
"525","Bachelor of Commerce [B.Com] Get Detailed Fees","1,630"
"525","Bachelor of Commerce [B.Com] {Hons.} (Accounting and Finance) Get Detailed Fees","1,755"
"533","Bachelor of Arts [BA] (English with Journalism) Get Detailed Fees","2,362"
"533","Bachelor of Commerce [B.Com] (Computer Applications) Get Detailed Fees","2,362"
"533","Bachelor of Science [B.Sc] (Electronics) Get Detailed Fees","4,362"
"533","Bachelor of Computer Application [BCA] Get Detailed Fees","4,362"
"533","Master of Science [M.Sc]",""
"533","Certification",""
"534","Bachelor of Science [B.Sc] Get Detailed Fees","22,500"
"534","Bachelor of Arts [BA] Get Detailed Fees","18,000"
"534","Bachelor of Commerce [B.Com] Get Detailed Fees","18,000"
"534","Master of Science [M.Sc] Get Detailed Fees","37,500"
"534","Master of Arts [M.A] Get Detailed Fees","37,500"
"534","Master of Commerce [M.Com] Get Detailed Fees","37,500"
"535","Bachelor of Arts [BA] Get Detailed Fees","3,476 *"
"535","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","3,509 *"
"535","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","4,349"
"535","Bachelor of Science [B.Sc] Get Detailed Fees","4,349"
"535","Bachelor of Commerce [B.Com] (Accounting and Finance) Get Detailed Fees","2,740 *"
"535","Bachelor of Commerce [B.Com] {Hons.} (Accounting and Finance) Get Detailed Fees","3,130 *"
"535","Master of Arts [MA] (Bengali) Get Detailed Fees","10,005 *"
"538","Bachelor of Arts [BA]",""
"538","Bachelor of Commerce [B.Com]",""
"538","Bachelor of Business Management [BBM]",""
"538","Master of Commerce [M.Com]",""
"538","Certification",""
"547","Bachelor of Arts [BA] Get Detailed Fees","1,610"
"547","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,910"
"547","Bachelor of Science [B.Sc] Get Detailed Fees","2,790"
"547","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","5,290"
"547","Bachelor of Vocational Studies [B.Voc] Get Detailed Fees","8,480"
"547","Bachelor of Commerce [B.Com] (Accountancy) Get Detailed Fees","1,650"
"547","Bachelor of Commerce [B.Com] {Hons.} (Accountancy) Get Detailed Fees","1,750"
"547","Bachelor of Computer Application [BCA] Get Detailed Fees","12,450"
"547","Master of Arts [M.A] Get Detailed Fees","16,000"
"547","Master of Science [M.Sc] Get Detailed Fees","30,000"
"552","Bachelor of Arts [BA] Get Detailed Fees","172,793"
"552","Bachelor of Business Management [BBM] Get Detailed Fees","172,793"
"552","Bachelor of Commerce [B.Com] Get Detailed Fees","172,793"
"554","Bachelor of Science [B.Sc] Get Detailed Fees","17,755"
"554","Bachelor of Arts [BA] Get Detailed Fees","14,645"
"554","Bachelor of Commerce [B.Com] Get Detailed Fees","18,150"
"554","Master of Arts [M.A] Get Detailed Fees","7,353"
"554","Master of Science [M.Sc] Get Detailed Fees","15,805"
"554","Master of Commerce [M.Com] Get Detailed Fees","7,590"
"555","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","7,600"
"555","Bachelor of Arts [BA] Get Detailed Fees","2,650"
"555","Bachelor of Commerce [B.Com] Get Detailed Fees","2,350"
"555","Bachelor of Commerce [B.Com] {Hons.} (Accountancy) Get Detailed Fees","2,650"
"557","Bachelor of Arts [BA] Get Detailed Fees","3,582"
"557","Bachelor of Commerce [B.Com] Get Detailed Fees","3,582"
"561","Bachelor of Arts [BA] Get Detailed Fees","14,500"
"561","Bachelor of Commerce [B.Com] Get Detailed Fees","17,500"
"561","Bachelor of Science [B.Sc] (Non-Medical) Get Detailed Fees","16,500"
"561","Bachelor of Computer Application [BCA] Get Detailed Fees","28,000"
"561","Master of Arts [M.A] Get Detailed Fees","16,000"
"561","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","18,500"
"564","Bachelor of Arts [BA] Get Detailed Fees","5,260"
"564","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","5,260"
"564","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","6,760"
"564","Bachelor of Commerce [B.Com] Get Detailed Fees","5,260"
"564","Bachelor of Science [B.Sc] (Physical Sciences) Get Detailed Fees","6,760"
"574","Bachelor of Arts [BA]",""
"574","Bachelor of Commerce [B.Com]",""
"576","Bachelor of Science [B.Sc] Get Detailed Fees","4,570"
"576","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","5,470"
"576","Bachelor of Arts [BA] {Hons.} Get Detailed Fees","3,850"
"576","Bachelor of Arts [BA] Get Detailed Fees","3,550"
"576","Bachelor of Commerce [B.Com] Get Detailed Fees","3,670"
"576","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","3,970"
"576","Master of Commerce [M.Com] Get Detailed Fees","15,500 *"
"576","Master of Arts [M.A] Get Detailed Fees","13,200 *"
"576","Master of Science [M.Sc] (Geography) Get Detailed Fees","15,500 *"
"577","Bachelor of Science [B.Sc] Get Detailed Fees","2,580"
"577","Bachelor of Commerce [B.Com] Get Detailed Fees","2,280"
"577","Bachelor of Arts [BA] (English Literature) Get Detailed Fees","2,280"
"577","Bachelor of Corporate Secretaryship [B.C.S] Get Detailed Fees","2,280"
"577","Bachelor of Computer Application [BCA] Get Detailed Fees","4,397"
"577","Bachelor of information Systems Management [BISM] Get Detailed Fees","2,880"
"577","Master of Commerce [M.Com] Get Detailed Fees","3,870"
"577","Master of Science [M.Sc] Get Detailed Fees","5,953"
"577","Master of Arts [MA] (Human Resource Management) Get Detailed Fees","3,870"
"578","Bachelor of Science [B.Sc] Get Detailed Fees","12,067"
"578","Bachelor of Arts [BA] Get Detailed Fees","6,600"
"578","Bachelor of Commerce [B.Com] Get Detailed Fees","24,667"
"578","Bachelor of Business Management [BBM] Get Detailed Fees","35,667"
"578","Bachelor of Computer Application [BCA] Get Detailed Fees","23,033"
"578","Master of Commerce [M.Com] Get Detailed Fees","11,875"
"579","Bachelor of Arts [BA] Get Detailed Fees","1,540"
"579","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,865"
"579","Bachelor of Science [B.Sc] Get Detailed Fees","2,185"
"579","Bachelor of Commerce [B.Com] Get Detailed Fees","1,610"
"579","Bachelor of Science [B.Sc] {Hons.} (Geography) Get Detailed Fees","3,310"
"582","Master of Business Administration [MBA] Get Detailed Fees","16,900"
"582","Bachelor of Science [B.Sc] Get Detailed Fees","11,320"
"582","Bachelor of Arts [BA] (English Literature) Get Detailed Fees","4,085"
"582","Bachelor of Education [B.Ed] Get Detailed Fees","12,255"
"582","Bachelor of Commerce [B.Com] Get Detailed Fees","4,085"
"582","Bachelor of Computer Application [BCA] Get Detailed Fees","11,320"
"582","Master of Science [M.Sc] Get Detailed Fees","11,150"
"582","Master of Arts [MA] (English) Get Detailed Fees","11,150"
"582","Master of Commerce [M.Com] Get Detailed Fees","11,150"
"582","Master of Philosophy [M.Phil]",""
"582","Diploma",""
"582","Post Graduate Diploma in Fashion Technology [PGDFT]",""
"582","Certification",""
"588","Bachelor of Science [B.Sc] Get Detailed Fees","4,500"
"588","Bachelor of Commerce [B.Com] Get Detailed Fees","5,500"
"588","Bachelor of Arts [BA] (English Literature)",""
"588","Bachelor of Business Management [BBM] Get Detailed Fees","4,500"
"588","Bachelor of Business Administration [BBA]",""
"588","Bachelor of Computer Application [BCA] Get Detailed Fees","5,500"
"588","Master of Science [M.Sc] Get Detailed Fees","8,250"
"588","Master of Arts [MA] (English Literature)",""
"588","Master of Commerce [M.Com] (Computer Applications)",""
"588","Master of Philosophy [M.Phil] Get Detailed Fees","16,500"
"588","Ph.D",""
"591","Bachelor of Science [B.Sc]",""
"591","Bachelor of Arts [BA]",""
"591","Bachelor of Commerce [B.Com] Get Detailed Fees","1,500"
"591","Bachelor of Computer Application [BCA] Get Detailed Fees","10,000"
"591","Master of Science [M.Sc] Get Detailed Fees","1,500"
"591","Master of Arts [M.A] Get Detailed Fees","1,500"
"591","Master of Commerce [M.Com] Get Detailed Fees","1,500"
"591","Master of Philosophy [M.Phil]",""
"591","Ph.D. (Commerce)",""
"592","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","10,705"
"592","Bachelor of Arts [BA] Get Detailed Fees","17,610"
"592","Bachelor of Commerce [B.Com] Get Detailed Fees","16,943"
"592","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","16,943"
"592","Master of Arts [MA] (Hindi)",""
"592","Advanced Diploma in French Get Detailed Fees","18,000"
"592","Advanced Diploma in German Get Detailed Fees","18,000"
"592","Diploma German Language Get Detailed Fees","10,500"
"592","Diploma in French Get Detailed Fees","10,500"
"592","Certificate Programme in Digital Marketing Get Detailed Fees","7,000"
"592","Certification Get Detailed Fees","9,500"
"596","Bachelor of Arts [BA]",""
"596","Bachelor of Commerce [B.Com]",""
"596","Bachelor of Computer Application [BCA]",""
"605","Bachelor of Arts [BA] Get Detailed Fees","2,360"
"605","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,910"
"605","Bachelor of Science [B.Sc] Get Detailed Fees","2,790"
"605","Bachelor of Commerce [B.Com] {Hons.} (Accounting and Finance) Get Detailed Fees","1,750"
"605","Master of Arts [M.A]",""
"608","Bachelor of Science [B.Sc] Get Detailed Fees","4,008"
"608","Bachelor of Arts [BA] Get Detailed Fees","3,183"
"608","Bachelor of Management Studies [BMS]",""
"608","Bachelor of Commerce [B.Com] Get Detailed Fees","3,183"
"608","Bachelor of Mass Media [B.M.M.]",""
"614","Bachelor of Arts [BA] Get Detailed Fees","3,378"
"614","Bachelor of Commerce [B.Com] Get Detailed Fees","1,667"
"616","Bachelor of Science [B.Sc] Get Detailed Fees","7,400"
"616","Bachelor of Commerce [B.Com] Get Detailed Fees","9,300"
"616","Bachelor of Education [B.Ed] Get Detailed Fees","33,500"
"616","Bachelor of Computer Application [BCA] Get Detailed Fees","20,300"
"616","Master of Science [M.Sc] Get Detailed Fees","11,700"
"616","Master of Commerce [M.Com] Get Detailed Fees","8,000"
"616","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","14,700"
"617","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","12,942"
"617","Bachelor of Arts [BA] Get Detailed Fees","10,892"
"617","Bachelor of Commerce [B.Com] Get Detailed Fees","10,992"
"617","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","12,092"
"618","Bachelor of Arts [BA]",""
"618","Bachelor of Science [B.Sc]",""
"618","Bachelor of Commerce [B.Com]",""
"620","Bachelor of Arts [BA] Get Detailed Fees","10,013"
"620","Bachelor of Science [B.Sc] Get Detailed Fees","11,747"
"620","Bachelor of Commerce [B.Com] Get Detailed Fees","9,867"
"620","Bachelor of Computer Application [BCA]",""
"625","Master of Business Administration [MBA]",""
"625","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,390 *"
"625","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","15,000"
"625","Bachelor of Business Management [BBM] Get Detailed Fees","10,000 *"
"625","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","1,390 *"
"625","Bachelor of Science [B.Sc] Get Detailed Fees","15,000 *"
"625","Bachelor of Computer Application [BCA] Get Detailed Fees","12,000 *"
"625","Master of Commerce [M.Com] Get Detailed Fees","1,330 *"
"625","Master of Computer Applications [M.C.A] Get Detailed Fees","72,000 *"
"629","Bachelor of Science [B.Sc] Get Detailed Fees","9,000"
"629","Bachelor of Arts [BA] Get Detailed Fees","9,000"
"629","Bachelor of Business Management [BBM] Get Detailed Fees","20,000"
"629","Bachelor of Commerce [B.Com] Get Detailed Fees","9,000"
"629","Bachelor of Computer Application [BCA] Get Detailed Fees","20,000"
"632","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","2,185"
"632","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","2,785"
